id,condition,trial,rt,follow_robot,accuracy,conf
5f40ed58fceca2234d44f3bf,baseline,Trial 8,2137,follow,correct,78
5f40ed58fceca2234d44f3bf,baseline,Trial 9,938.699999928475,follow,correct,68
5f40ed58fceca2234d44f3bf,baseline,Assessment of Trust,3806.80000007153,follow,correct,86
60b7bb77c573c1a28d072811,baseline,Trial 1,677.5,follow,correct,0
60b7bb77c573c1a28d072811,baseline,Trial 2,614.099999999628,follow,correct,100
60b7bb77c573c1a28d072811,baseline,Trial 3,1580.10000000149,follow,correct,85
60b7bb77c573c1a28d072811,baseline,Trial 4,749.299999998882,follow,correct,82
60b7bb77c573c1a28d072811,baseline,Breaking of Trust,611.199999999255,follow,incorrect,79
60b7bb77c573c1a28d072811,baseline,Trial 6,1117,not_follow,incorrect,71
60b7bb77c573c1a28d072811,baseline,Trial 7,612.5,follow,correct,64
60b7bb77c573c1a28d072811,baseline,Trial 8,599.400000000373,follow,correct,82
60b7bb77c573c1a28d072811,baseline,Trial 9,647.199999999255,follow,correct,100
60b7bb77c573c1a28d072811,baseline,Assessment of Trust,809.799999998882,follow,correct,100
60b346569670ffa9c825751d,baseline,Trial 1,1052.70000004768,follow,correct,100
60b346569670ffa9c825751d,baseline,Trial 2,1499.79999995232,follow,correct,100
60b346569670ffa9c825751d,baseline,Trial 3,8547.19999992848,follow,correct,100
60b346569670ffa9c825751d,baseline,Trial 4,1079.80000007153,follow,correct,100
60b346569670ffa9c825751d,baseline,Breaking of Trust,1432.60000002384,follow,incorrect,85
60b346569670ffa9c825751d,baseline,Trial 6,78037.8000000715,follow,correct,59
60b346569670ffa9c825751d,baseline,Trial 7,48067.2999999523,follow,correct,90
60b346569670ffa9c825751d,baseline,Trial 8,1409.59999990463,follow,correct,38
60b346569670ffa9c825751d,baseline,Trial 9,30863.8000000715,follow,correct,100
60b346569670ffa9c825751d,baseline,Assessment of Trust,16005.2999999523,not_follow,incorrect,100
5f033543945c554f816f6ad7,baseline,Trial 1,5164,follow,correct,60
5f033543945c554f816f6ad7,baseline,Trial 2,2559,follow,correct,84
5f033543945c554f816f6ad7,baseline,Trial 3,28843,follow,correct,87
5f033543945c554f816f6ad7,baseline,Trial 4,15757,not_follow,incorrect,72
5f033543945c554f816f6ad7,baseline,Breaking of Trust,1202,follow,incorrect,82
5f033543945c554f816f6ad7,baseline,Trial 6,1399.10000002384,follow,correct,86
5f033543945c554f816f6ad7,baseline,Trial 7,5745.69999992847,follow,correct,67
5f033543945c554f816f6ad7,baseline,Trial 8,2351.69999992847,follow,correct,70
5f033543945c554f816f6ad7,baseline,Trial 9,1156.89999997616,follow,correct,68
5f033543945c554f816f6ad7,baseline,Assessment of Trust,2293.59999990463,not_follow,incorrect,72
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 1,884.5,follow,correct,78
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 2,606.5,follow,correct,100
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 3,1441.10000002384,follow,correct,100
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 4,1576.60000002384,follow,correct,100
5f0321d5ab8aa14b1e6e6e35,baseline,Breaking of Trust,1345.19999998808,not_follow,correct,100
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 6,1057,follow,correct,75
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 7,862.399999976158,follow,correct,50
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 8,632.800000011921,follow,correct,82
5f0321d5ab8aa14b1e6e6e35,baseline,Trial 9,755,follow,correct,100
5f0321d5ab8aa14b1e6e6e35,baseline,Assessment of Trust,5166.5,not_follow,incorrect,100
615717bc21a6b32aefd0aa49,baseline,Trial 1,2515.80000001192,follow,correct,100
615717bc21a6b32aefd0aa49,baseline,Trial 2,1899.80000001192,follow,correct,100
615717bc21a6b32aefd0aa49,baseline,Trial 3,1634.39999997616,follow,correct,100
615717bc21a6b32aefd0aa49,baseline,Trial 4,1665,follow,correct,100
615717bc21a6b32aefd0aa49,baseline,Breaking of Trust,1308.80000001192,follow,incorrect,100
615717bc21a6b32aefd0aa49,baseline,Trial 6,922.5,follow,correct,89
615717bc21a6b32aefd0aa49,baseline,Trial 7,1331.19999998808,follow,correct,95
615717bc21a6b32aefd0aa49,baseline,Trial 8,985.600000023842,follow,correct,82
615717bc21a6b32aefd0aa49,baseline,Trial 9,862.599999964237,follow,correct,89
615717bc21a6b32aefd0aa49,baseline,Assessment of Trust,1052.19999998808,follow,correct,100
613e18e92e4ed15176362aa2,baseline,Trial 1,5219.10000002384,follow,correct,50
613e18e92e4ed15176362aa2,baseline,Trial 2,1395,follow,correct,56
613e18e92e4ed15176362aa2,baseline,Trial 3,4864.5,follow,correct,91
613e18e92e4ed15176362aa2,baseline,Trial 4,1333.59999990463,follow,correct,91
613e18e92e4ed15176362aa2,baseline,Breaking of Trust,1333.20000004768,follow,incorrect,85
613e18e92e4ed15176362aa2,baseline,Trial 6,1015.29999995232,follow,correct,94
613e18e92e4ed15176362aa2,baseline,Trial 7,1758.80000007153,follow,correct,79
613e18e92e4ed15176362aa2,baseline,Trial 8,1214.59999990463,follow,correct,85
613e18e92e4ed15176362aa2,baseline,Trial 9,1234.39999997616,follow,correct,81
613e18e92e4ed15176362aa2,baseline,Assessment of Trust,688.699999928474,not_follow,incorrect,89
607ab306821e0d2b3be1d8cc,baseline,Trial 1,3692.70000000298,follow,correct,82
607ab306821e0d2b3be1d8cc,baseline,Trial 2,662.40000000596,follow,correct,100
607ab306821e0d2b3be1d8cc,baseline,Trial 3,1368.20000000298,follow,correct,100
607ab306821e0d2b3be1d8cc,baseline,Trial 4,2719.79999999702,follow,correct,100
607ab306821e0d2b3be1d8cc,baseline,Breaking of Trust,812.899999991059,follow,incorrect,100
607ab306821e0d2b3be1d8cc,baseline,Trial 6,872.70000000298,follow,correct,90
607ab306821e0d2b3be1d8cc,baseline,Trial 7,728.100000008941,follow,correct,100
607ab306821e0d2b3be1d8cc,baseline,Trial 8,1016.29999999702,follow,correct,100
607ab306821e0d2b3be1d8cc,baseline,Trial 9,641.90000000596,follow,correct,100
607ab306821e0d2b3be1d8cc,baseline,Assessment of Trust,14991.3000000119,follow,correct,100
60ddfb3db6a71ad9ba75e387,baseline,Trial 1,5327.69999999926,follow,correct,60
60ddfb3db6a71ad9ba75e387,baseline,Trial 2,1043.89999999851,follow,correct,67
60ddfb3db6a71ad9ba75e387,baseline,Trial 3,7943.39999999851,follow,correct,100
60ddfb3db6a71ad9ba75e387,baseline,Trial 4,1099,follow,correct,88
60ddfb3db6a71ad9ba75e387,baseline,Breaking of Trust,2032.59999999963,follow,incorrect,100
60ddfb3db6a71ad9ba75e387,baseline,Trial 6,1174.79999999888,follow,correct,100
60ddfb3db6a71ad9ba75e387,baseline,Trial 7,1584.90000000037,follow,correct,100
60ddfb3db6a71ad9ba75e387,baseline,Trial 8,1550,follow,correct,100
60ddfb3db6a71ad9ba75e387,baseline,Trial 9,671.699999999255,follow,correct,100
60ddfb3db6a71ad9ba75e387,baseline,Assessment of Trust,2113.20000000112,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Trial 1,9885.5,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Trial 2,1275.90000000037,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Trial 3,5065.09999999963,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Trial 4,8620.29999999981,not_follow,incorrect,75
5cc7443b836ddc0016fec706,baseline,Breaking of Trust,1214.09999999963,follow,incorrect,78
5cc7443b836ddc0016fec706,baseline,Trial 6,1264.79999999981,follow,correct,75
5cc7443b836ddc0016fec706,baseline,Trial 7,2494,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Trial 8,2617.29999999981,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Trial 9,1801.30000000075,follow,correct,100
5cc7443b836ddc0016fec706,baseline,Assessment of Trust,23754.7999999998,not_follow,incorrect,100
6102d660e2f09dd991f8a13c,baseline,Trial 1,2564,follow,correct,75
6102d660e2f09dd991f8a13c,baseline,Trial 2,1541,follow,correct,79
6102d660e2f09dd991f8a13c,baseline,Trial 3,2743,follow,correct,97
6102d660e2f09dd991f8a13c,baseline,Trial 4,2732,follow,correct,86
6102d660e2f09dd991f8a13c,baseline,Breaking of Trust,1435.99999999994,follow,incorrect,97
6102d660e2f09dd991f8a13c,baseline,Trial 6,1251,follow,correct,100
6102d660e2f09dd991f8a13c,baseline,Trial 7,1405,follow,correct,100
6102d660e2f09dd991f8a13c,baseline,Trial 8,1292,follow,correct,83
6102d660e2f09dd991f8a13c,baseline,Trial 9,1292,follow,correct,100
6102d660e2f09dd991f8a13c,baseline,Assessment of Trust,1791,follow,correct,100
60a2dffd4d05d87faf96873b,baseline,Trial 1,11612.0999999642,follow,correct,83
60a2dffd4d05d87faf96873b,baseline,Trial 2,28200,follow,correct,65
60a2dffd4d05d87faf96873b,baseline,Trial 3,21043.6999999881,follow,correct,45
60a2dffd4d05d87faf96873b,baseline,Trial 4,9067.60000002384,follow,correct,42
60a2dffd4d05d87faf96873b,baseline,Breaking of Trust,17210.7999999523,follow,incorrect,55
60a2dffd4d05d87faf96873b,baseline,Trial 6,12053.2999999523,follow,correct,45
60a2dffd4d05d87faf96873b,baseline,Trial 7,734,follow,correct,55
60a2dffd4d05d87faf96873b,baseline,Trial 8,9208.80000001192,follow,correct,64
60a2dffd4d05d87faf96873b,baseline,Trial 9,5499.89999997616,follow,correct,60
60a2dffd4d05d87faf96873b,baseline,Assessment of Trust,4849.59999996424,not_follow,incorrect,54
616437a7882ca1d66da11c4f,baseline,Trial 1,1771,follow,correct,47
616437a7882ca1d66da11c4f,baseline,Trial 2,1242,follow,correct,88
616437a7882ca1d66da11c4f,baseline,Trial 3,12674,follow,correct,72
616437a7882ca1d66da11c4f,baseline,Trial 4,4163,follow,correct,61
616437a7882ca1d66da11c4f,baseline,Breaking of Trust,897,follow,incorrect,90
616437a7882ca1d66da11c4f,baseline,Trial 6,2839,follow,correct,90
616437a7882ca1d66da11c4f,baseline,Trial 7,7081,follow,correct,87
616437a7882ca1d66da11c4f,baseline,Trial 8,1299.99999999988,follow,correct,77
616437a7882ca1d66da11c4f,baseline,Trial 9,969.000000000117,follow,correct,96
616437a7882ca1d66da11c4f,baseline,Assessment of Trust,19894,not_follow,incorrect,86
609822321dee9d6950c2f6ef,baseline,Trial 1,4279.79999995232,follow,correct,90
609822321dee9d6950c2f6ef,baseline,Trial 2,945.5,follow,correct,100
609822321dee9d6950c2f6ef,baseline,Trial 3,5718.20000004768,follow,correct,100
609822321dee9d6950c2f6ef,baseline,Trial 4,1479.60000014305,follow,correct,89
609822321dee9d6950c2f6ef,baseline,Breaking of Trust,29715.2999999523,follow,incorrect,100
609822321dee9d6950c2f6ef,baseline,Trial 6,788.79999995231606,follow,correct,70
609822321dee9d6950c2f6ef,baseline,Trial 7,1744.09999990463,follow,correct,99
609822321dee9d6950c2f6ef,baseline,Trial 8,1681.39999985695,follow,correct,100
609822321dee9d6950c2f6ef,baseline,Trial 9,1298.69999980927,follow,correct,100
609822321dee9d6950c2f6ef,baseline,Assessment of Trust,1156,follow,correct,100
616c4409a2bcfe1fdb942117,baseline,Trial 1,674.700000000186,follow,correct,100
616c4409a2bcfe1fdb942117,baseline,Trial 2,693.799999999814,follow,correct,76
616c4409a2bcfe1fdb942117,baseline,Trial 3,2942.39999999991,follow,correct,68
616c4409a2bcfe1fdb942117,baseline,Trial 4,756.899999999907,follow,correct,83
616c4409a2bcfe1fdb942117,baseline,Breaking of Trust,906.299999999814,follow,incorrect,91
616c4409a2bcfe1fdb942117,baseline,Trial 6,822.399999999907,follow,correct,83
616c4409a2bcfe1fdb942117,baseline,Trial 7,17575.7000000002,follow,correct,89
616c4409a2bcfe1fdb942117,baseline,Trial 8,797.399999999907,follow,correct,70
616c4409a2bcfe1fdb942117,baseline,Trial 9,851.899999999907,not_follow,incorrect,79
616c4409a2bcfe1fdb942117,baseline,Assessment of Trust,1813.30000000028,not_follow,incorrect,70
5e459f61418f610891628564,baseline,Trial 1,1218.70000004768,follow,correct,85
5e459f61418f610891628564,baseline,Trial 2,744.5,follow,correct,100
5e459f61418f610891628564,baseline,Trial 3,1341.79999995232,follow,correct,73
5e459f61418f610891628564,baseline,Trial 4,835.5,follow,correct,100
5e459f61418f610891628564,baseline,Breaking of Trust,1127.29999995232,follow,incorrect,100
5e459f61418f610891628564,baseline,Trial 6,1148.90000009537,follow,correct,100
5e459f61418f610891628564,baseline,Trial 7,1036.5,not_follow,incorrect,100
5e459f61418f610891628564,baseline,Trial 8,722.5,follow,correct,63
5e459f61418f610891628564,baseline,Trial 9,1295.30000019073,follow,correct,68
5e459f61418f610891628564,baseline,Assessment of Trust,9749.79999995232,not_follow,incorrect,100
5f97e6601f6d0e016087fc91,baseline,Trial 1,3198.29999999702,follow,correct,100
5f97e6601f6d0e016087fc91,baseline,Trial 2,783.79999999702,follow,correct,92
5f97e6601f6d0e016087fc91,baseline,Trial 3,1928.29999999702,follow,correct,95
5f97e6601f6d0e016087fc91,baseline,Trial 4,934.59999999404,follow,correct,88
5f97e6601f6d0e016087fc91,baseline,Breaking of Trust,829.59999999404,follow,incorrect,100
5f97e6601f6d0e016087fc91,baseline,Trial 6,499.800000011921,follow,correct,51
5f97e6601f6d0e016087fc91,baseline,Trial 7,647.5,follow,correct,100
5f97e6601f6d0e016087fc91,baseline,Trial 8,492.79999999702,follow,correct,100
5f97e6601f6d0e016087fc91,baseline,Trial 9,415.79999999702,follow,correct,100
5f97e6601f6d0e016087fc91,baseline,Assessment of Trust,844.199999988079,not_follow,incorrect,61
602a92432b8e88094f75598b,baseline,Trial 1,1264,follow,correct,100
602a92432b8e88094f75598b,baseline,Trial 2,2852,follow,correct,100
602a92432b8e88094f75598b,baseline,Trial 3,3438,follow,correct,100
602a92432b8e88094f75598b,baseline,Trial 4,1361,follow,correct,75
602a92432b8e88094f75598b,baseline,Breaking of Trust,925,follow,incorrect,100
602a92432b8e88094f75598b,baseline,Trial 6,1063,follow,correct,100
602a92432b8e88094f75598b,baseline,Trial 7,1756,follow,correct,74
602a92432b8e88094f75598b,baseline,Trial 8,959,follow,correct,74
602a92432b8e88094f75598b,baseline,Trial 9,825,follow,correct,100
602a92432b8e88094f75598b,baseline,Assessment of Trust,6225,not_follow,incorrect,100
5ca53042aa2c820001fef20a,baseline,Trial 1,1608.10000000894,follow,correct,100
5ca53042aa2c820001fef20a,baseline,Trial 2,1306.70000000298,follow,correct,58
5ca53042aa2c820001fef20a,baseline,Trial 3,2148,follow,correct,64
5ca53042aa2c820001fef20a,baseline,Trial 4,1192.5,follow,correct,74
5ca53042aa2c820001fef20a,baseline,Breaking of Trust,2421,follow,incorrect,87
5ca53042aa2c820001fef20a,baseline,Trial 6,918,follow,correct,74
5ca53042aa2c820001fef20a,baseline,Trial 7,1033.5,follow,correct,55
5ca53042aa2c820001fef20a,baseline,Trial 8,1003.5,follow,correct,69
5ca53042aa2c820001fef20a,baseline,Trial 9,3156.5,follow,correct,71
5ca53042aa2c820001fef20a,baseline,Assessment of Trust,1250.19999998808,follow,correct,71
5ed54d02957bee0c0de36cac,baseline,Trial 1,3081.79999995232,follow,correct,87
5ed54d02957bee0c0de36cac,baseline,Trial 2,1159.30000007153,follow,correct,82
5ed54d02957bee0c0de36cac,baseline,Trial 3,4992.5,not_follow,incorrect,52
5ed54d02957bee0c0de36cac,baseline,Trial 4,985.399999976158,follow,correct,40
5ed54d02957bee0c0de36cac,baseline,Breaking of Trust,745.699999928474,follow,incorrect,83
5ed54d02957bee0c0de36cac,baseline,Trial 6,1043.10000002384,follow,correct,76
5ed54d02957bee0c0de36cac,baseline,Trial 7,8749,follow,correct,70
5ed54d02957bee0c0de36cac,baseline,Trial 8,867,follow,correct,69
5ed54d02957bee0c0de36cac,baseline,Trial 9,981.20000004768394,follow,correct,93
5ed54d02957bee0c0de36cac,baseline,Assessment of Trust,2118.29999995232,not_follow,incorrect,100
615373f88839471e0ab77399,baseline,Trial 1,1429,not_follow,incorrect,81
615373f88839471e0ab77399,baseline,Trial 2,765.5,follow,correct,100
615373f88839471e0ab77399,baseline,Trial 3,3252.5,follow,correct,100
615373f88839471e0ab77399,baseline,Trial 4,1112.39999999851,follow,correct,100
615373f88839471e0ab77399,baseline,Breaking of Trust,641.5,follow,incorrect,100
615373f88839471e0ab77399,baseline,Trial 6,823.10000000149,follow,correct,100
615373f88839471e0ab77399,baseline,Trial 7,760.79999999702,follow,correct,100
615373f88839471e0ab77399,baseline,Trial 8,576.20000000298,follow,correct,100
615373f88839471e0ab77399,baseline,Trial 9,670.29999999702,follow,correct,100
615373f88839471e0ab77399,baseline,Assessment of Trust,845.10000000149,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 1,4046.20000000298,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 2,1352.40000000596,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 3,20770.6000000015,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 4,1438.39999999851,follow,correct,79
5c8bafb53b6f3d00013d7c30,baseline,Breaking of Trust,1723.70000000298,follow,incorrect,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 6,1005.20000000298,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 7,5848.19999999553,not_follow,incorrect,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 8,806.70000000298,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Trial 9,1332.10000000149,follow,correct,100
5c8bafb53b6f3d00013d7c30,baseline,Assessment of Trust,915.90000000596,not_follow,incorrect,100
5c59866b2e4cc90001d08a07,baseline,Trial 1,1429,follow,correct,100
5c59866b2e4cc90001d08a07,baseline,Trial 2,1528,follow,correct,85
5c59866b2e4cc90001d08a07,baseline,Trial 3,5800,follow,correct,40
5c59866b2e4cc90001d08a07,baseline,Trial 4,1128,follow,correct,70
5c59866b2e4cc90001d08a07,baseline,Breaking of Trust,1137,follow,incorrect,95
5c59866b2e4cc90001d08a07,baseline,Trial 6,619,follow,correct,80
5c59866b2e4cc90001d08a07,baseline,Trial 7,1942,follow,correct,90
5c59866b2e4cc90001d08a07,baseline,Trial 8,890,follow,correct,75
5c59866b2e4cc90001d08a07,baseline,Trial 9,909,follow,correct,90
5c59866b2e4cc90001d08a07,baseline,Assessment of Trust,2352,not_follow,incorrect,75
613506271ba175e369f9cefe,baseline,Trial 1,1329.19999998808,follow,correct,80
613506271ba175e369f9cefe,baseline,Trial 2,4646.60000002384,not_follow,incorrect,84
613506271ba175e369f9cefe,baseline,Trial 3,107240.900000036,follow,correct,74
613506271ba175e369f9cefe,baseline,Trial 4,1206.60000002384,follow,correct,62
613506271ba175e369f9cefe,baseline,Breaking of Trust,1156.70000004768,follow,incorrect,77
613506271ba175e369f9cefe,baseline,Trial 6,1215.39999997616,follow,correct,67
613506271ba175e369f9cefe,baseline,Trial 7,30658.5,follow,correct,76
613506271ba175e369f9cefe,baseline,Trial 8,1243.80000001192,follow,correct,80
613506271ba175e369f9cefe,baseline,Trial 9,1189.89999997616,follow,correct,87
613506271ba175e369f9cefe,baseline,Assessment of Trust,1758.90000003576,not_follow,incorrect,92
5d3067ad3c028b001782ab68,baseline,Trial 1,2762.39999999851,follow,correct,70
5d3067ad3c028b001782ab68,baseline,Trial 2,1521,follow,correct,100
5d3067ad3c028b001782ab68,baseline,Trial 3,4546.29999999702,follow,correct,100
5d3067ad3c028b001782ab68,baseline,Trial 4,3174.29999999702,follow,correct,100
5d3067ad3c028b001782ab68,baseline,Breaking of Trust,1221.20000000298,follow,incorrect,100
5d3067ad3c028b001782ab68,baseline,Trial 6,1714.5,follow,correct,100
5d3067ad3c028b001782ab68,baseline,Trial 7,2534.89999999851,follow,correct,90
5d3067ad3c028b001782ab68,baseline,Trial 8,855.60000000149,follow,correct,80
5d3067ad3c028b001782ab68,baseline,Trial 9,1473.40000000596,follow,correct,95
5d3067ad3c028b001782ab68,baseline,Assessment of Trust,13108.200000003,follow,correct,100
5ed013f88fce6e0d858b732e,baseline,Trial 1,18729.5,follow,correct,50
5ed013f88fce6e0d858b732e,baseline,Trial 2,2024.40000000596,follow,correct,90
5ed013f88fce6e0d858b732e,baseline,Trial 3,7182.10000002384,follow,correct,75
5ed013f88fce6e0d858b732e,baseline,Trial 4,7709.59999999404,follow,correct,80
5ed013f88fce6e0d858b732e,baseline,Breaking of Trust,4555.79999998212,follow,incorrect,100
5ed013f88fce6e0d858b732e,baseline,Trial 6,1041.10000002384,follow,correct,100
5ed013f88fce6e0d858b732e,baseline,Trial 7,1204.20000001788,follow,correct,70
5ed013f88fce6e0d858b732e,baseline,Trial 8,1869.10000002384,follow,correct,80
5ed013f88fce6e0d858b732e,baseline,Trial 9,876.09999999404,follow,correct,100
5ed013f88fce6e0d858b732e,baseline,Assessment of Trust,10766.5,not_follow,incorrect,100
5f108dea719866356702d26f,baseline,Trial 1,1493.30000000075,follow,correct,30
5f108dea719866356702d26f,baseline,Trial 2,1109.09999999776,follow,correct,89
5f108dea719866356702d26f,baseline,Trial 3,3694.30000000074,follow,correct,76
5f108dea719866356702d26f,baseline,Trial 4,740.5,follow,correct,82
5f108dea719866356702d26f,baseline,Breaking of Trust,894.5,follow,incorrect,77
